"Date","PC1","PC2"
2014-09-01,-5.68094422619938,0.960434810675799
2014-10-01,2.23370710916892,0.851333084253524
2014-11-01,1.18496849301859,0.662084453263245
2014-12-01,-0.941623106845406,0.844433172142925
2015-01-01,-3.95779605445239,-4.79198774231633
2015-02-01,5.39435642973066,2.43531908268535
2015-03-01,-1.31780282182215,1.13400469143905
2015-04-01,-0.775578932578386,-1.2254177711997
2015-05-01,-0.94649526873732,1.77537628292719
2015-06-01,-2.46075183123909,3.30009710258201
2015-07-01,-0.571851196717643,0.0936643086402278
2015-08-01,-6.48414902899699,-0.211330238889564
2015-09-01,-5.58902712434822,-0.789714191905037
2015-10-01,6.79365430502496,-1.22492844551885
2015-11-01,-1.47933378225347,1.8200350599727
2015-12-01,-4.59267770372007,-2.30845305705235
